CountryName,CountryCode,IndicatorName,IndicatorCode,Year,Value
United States,USA,GDP per capita (current US$),NY.GDP.PCAP.CD,2010,48374.056456596605
United States,USA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2010,1.6782715302411597
United States,USA,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,2010,49372.8005128979
United States,USA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,2010,48374.056456596605
United States,USA,GDP per person employed (constant 1990 PPP $),SL.GDP.PCAP.EM.KD,2010,67761.0
United States,USA,GDP per unit of energy use (constant 2011 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,2010,6.894186086268981
United States,USA,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,2010,6.754726154785099
United States,USA,"GDP, PPP (constant 2011 international $)",NY.GDP.MKTP.PP.KD,2010,15273330534513.0
United States,USA,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2010,14964372000000.0
United States,USA,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,2010,16.854760092839197
United States,USA,General government final consumption expenditure (annual % growth),NE.CON.GOVT.KD.ZG,2010,0.11464083756942499
United States,USA,General government final consumption expenditure (constant 2005 US$),NE.CON.GOVT.KD,2010,2161651143858.19
United States,USA,General government final consumption expenditure (constant LCU),NE.CON.GOVT.KN,2010,2522209000000.0
United States,USA,General government final consumption expenditure (current LCU),NE.CON.GOVT.CN,2010,2522209000000.0
United States,USA,General government final consumption expenditure (current US$),NE.CON.GOVT.CD,2010,2522209000000.0
United States,USA,GINI index (World Bank estimate),SI.POV.GINI,2010,40.46
United States,USA,GNI (constant 2005 US$),NY.GNP.MKTP.KD,2010,13823180327090.0
United States,USA,GNI (constant LCU),NY.GNP.MKTP.KN,2010,15170341000000.0
United States,USA,GNI (current LCU),NY.GNP.MKTP.CN,2010,15121133000000.0
United States,USA,GNI (current US$),NY.GNP.MKTP.CD,2010,15121133000000.0
United States,USA,GNI growth (annual %),NY.GNP.MKTP.KD.ZG,2010,2.86254306804676
United States,USA,GNI per capita (constant 2005 US$),NY.GNP.PCAP.KD,2010,44685.0229032242
United States,USA,GNI per capita (constant LCU),NY.GNP.PCAP.KN,2010,49039.874977701795
United States,USA,GNI per capita (current LCU),NY.GNP.PCAP.CN,2010,48880.804448706906
United States,USA,GNI per capita growth (annual %),NY.GNP.PCAP.KD.ZG,2010,2.0061413217616497
United States,USA,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,2010,48950.0
United States,USA,"GNI per capita, PPP (constant 2011 international $)",NY.GNP.PCAP.PP.KD,2010,50176.7154727076
United States,USA,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,2010,48880.0
United States,USA,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,2010,15143137264678.1
United States,USA,"GNI, PPP (constant 2011 international $)",NY.GNP.MKTP.PP.KD,2010,15522019261408.5
United States,USA,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,2010,15121133000000.0
United States,USA,Goods and services expense (% of expense),GC.XPN.GSRV.ZS,2010,9.89518793886824
United States,USA,Goods and services expense (current LCU),GC.XPN.GSRV.CN,2010,383300000000.0
United States,USA,"Goods exports (BoP, current US$)",BX.GSR.MRCH.CD,2010,1290270000000.0
United States,USA,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,2010,1938950000000.0
United States,USA,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,2010,5.4200301170349094
United States,USA,Government expenditure per primary student as % of GDP per capita (%),SE.XPD.PRIM.PC.ZS,2010,22.0996494293213
United States,USA,Government expenditure per secondary student as % of GDP per capita (%),SE.XPD.SECO.PC.ZS,2010,24.3406200408936
United States,USA,Government expenditure per tertiary student as % of GDP per capita (%),SE.XPD.TERT.PC.ZS,2010,20.8801193237305
United States,USA,Grants and other revenue (% of revenue),GC.REV.GOTR.ZS,2010,5.23638168507259
United States,USA,Grants and other revenue (current LCU),GC.REV.GOTR.CN,2010,126600000000.0
United States,USA,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,2010,18.3945975146835
United States,USA,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,2010,9.549633227003259
United States,USA,Gross capital formation (constant 2005 US$),NE.GDI.TOTL.KD,2010,2576438949815.74
United States,USA,Gross capital formation (constant LCU),NE.GDI.TOTL.KN,2010,2752636000000.0
United States,USA,Gross capital formation (current LCU),NE.GDI.TOTL.CN,2010,2752636000000.0
United States,USA,Gross capital formation (current US$),NE.GDI.TOTL.CD,2010,2752636000000.0
United States,USA,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,2010,14964372000000.0
United States,USA,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,2010,14.968747101448699
United States,USA,Gross domestic savings (constant LCU),NY.GDS.TOTL.KN,2010,2118796366023.57
United States,USA,Gross domestic savings (current LCU),NY.GDS.TOTL.CN,2010,2239979000000.0
United States,USA,Gross domestic savings (current US$),NY.GDS.TOTL.CD,2010,2239979000000.0
United States,USA,"Gross enrolment ratio, pre-primary, both sexes (%)",SE.PRE.ENRR,2010,71.90318298339841
United States,USA,"Gross enrolment ratio, pre-primary, female (%)",SE.PRE.ENRR.FE,2010,73.2033767700195
United States,USA,"Gross enrolment ratio, pre-primary, male (%)",SE.PRE.ENRR.MA,2010,70.6565170288085
United States,USA,"Gross enrolment ratio, primary and secondary, gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,2010,1.00021004676819
United States,USA,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2010,99.4575729370117
United States,USA,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,2010,98.9314193725585
United States,USA,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,2010,0.9897000193595891
United States,USA,"Gross enrolment ratio, primary, male (%)",SE.PRM.ENRR.MA,2010,99.9612503051758
United States,USA,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,2010,93.1875991821289
United States,USA,"Gross enrolment ratio, secondary, female (%)",SE.SEC.ENRR.FE,2010,93.6960678100585
United States,USA,"Gross enrolment ratio, secondary, gender parity index (GPI)",SE.ENR.SECO.FM.ZS,2010,1.0106999874115001
United States,USA,"Gross enrolment ratio, secondary, male (%)",SE.SEC.ENRR.MA,2010,92.7041015625
United States,USA,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,2010,93.2933883666992
United States,USA,"Gross enrolment ratio, tertiary, female (%)",SE.TER.ENRR.FE,2010,109.10954284667999
United States,USA,"Gross enrolment ratio, tertiary, gender parity index (GPI)",SE.ENR.TERT.FM.ZS,2010,1.3949099779129
United States,USA,"Gross enrolment ratio, tertiary, male (%)",SE.TER.ENRR.MA,2010,78.2199478149414
United States,USA,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,2010,17.9834269022449
United States,USA,Gross fixed capital formation (annual % growth),NE.GDI.FTOT.KD.ZG,2010,1.11823420730622
United States,USA,Gross fixed capital formation (constant 2005 US$),NE.GDI.FTOT.KD,2010,2516318486593.65
United States,USA,Gross fixed capital formation (constant LCU),NE.GDI.FTOT.KN,2010,2691106900000.0
United States,USA,Gross fixed capital formation (current LCU),NE.GDI.FTOT.CN,2010,2691106900000.0
United States,USA,Gross fixed capital formation (current US$),NE.GDI.FTOT.CD,2010,2691106900000.0
United States,USA,"Gross fixed capital formation, private sector (% of GDP)",NE.GDI.FPRV.ZS,2010,14.0386780013221
United States,USA,"Gross fixed capital formation, private sector (current LCU)",NE.GDI.FPRV.CN,2010,2100800000000.0
United States,USA,"Gross intake ratio to Grade 1 of primary education, both sexes (%)",SE.PRM.GINT.ZS,2010,101.344383239746
United States,USA,"Gross intake ratio to Grade 1 of primary education, female (%)",SE.PRM.GINT.FE.ZS,2010,99.82354736328129
United States,USA,"Gross intake ratio to Grade 1 of primary education, male (%)",SE.PRM.GINT.MA.ZS,2010,102.802146911621
United States,USA,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,2010,103.425850413235
United States,USA,Gross national expenditure (constant 2005 US$),NE.DAB.TOTL.KD,2010,14013330803544.3
United States,USA,Gross national expenditure (constant LCU),NE.DAB.TOTL.KN,2010,15477029000000.0
United States,USA,Gross national expenditure (current LCU),NE.DAB.TOTL.CN,2010,15477029000000.0
United States,USA,Gross national expenditure (current US$),NE.DAB.TOTL.CD,2010,15477029000000.0
United States,USA,Gross national expenditure deflator (base year varies by country),NE.DAB.DEFL.ZS,2010,100.0
United States,USA,Gross savings (% of GDP),NY.GNS.ICTR.ZS,2010,15.181231795093
United States,USA,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,2010,15.023847750033
United States,USA,Gross savings (current LCU),NY.GNS.ICTR.CN,2010,2271776000000.0
United States,USA,Gross savings (current US$),NY.GNS.ICTR.CD,2010,2271776000000.0
United States,USA,Gross value added at factor cost (constant 2005 US$),NY.GDP.FCST.KD,2010,12623814928542.3
United States,USA,Gross value added at factor cost (constant LCU),NY.GDP.FCST.KN,2010,13963122000000.0
United States,USA,Gross value added at factor cost (current LCU),NY.GDP.FCST.CN,2010,13963122000000.0
United States,USA,Gross value added at factor cost (current US$),NY.GDP.FCST.CD,2010,13963122000000.0
United States,USA,Health expenditure per capita (current US$),SH.XPD.PCAP,2010,8298.50092546
United States,USA,"Health expenditure per capita, PPP (constant 2011 international $)",SH.XPD.PCAP.PP.KD,2010,8298.50092546
United States,USA,"Health expenditure, private (% of GDP)",SH.XPD.PRIV.ZS,2010,8.98141836187086
United States,USA,"Health expenditure, public (% of GDP)",SH.XPD.PUBL.ZS,2010,8.10227204812914
United States,USA,"Health expenditure, public (% of government expenditure)",SH.XPD.PUBL.GX.ZS,2010,19.01268135
United States,USA,"Health expenditure, public (% of total health expenditure)",SH.XPD.PUBL,2010,47.42694262
United States,USA,"Health expenditure, total (% of GDP)",SH.XPD.TOTL.ZS,2010,17.08369041
United States,USA,HFC gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.HFCG.KT.CE,2010,300896.0
United States,USA,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,2010,19.934385960602697
United States,USA,High-technology exports (current US$),TX.VAL.TECH.CD,2010,145497804512.0
United States,USA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2010,3.0
United States,USA,Household final consumption expenditure (annual % growth),NE.CON.PRVT.KD.ZG,2010,1.92295306602198
United States,USA,Household final consumption expenditure (constant 2005 US$),NE.CON.PRVT.KD,2010,9259576900772.41
United States,USA,Household final consumption expenditure (constant LCU),NE.CON.PRVT.KN,2010,10202191000000.0
United States,USA,Household final consumption expenditure (current LCU),NE.CON.PRVT.CN,2010,10202191000000.0
United States,USA,Household final consumption expenditure (current US$),NE.CON.PRVT.CD,2010,10202191000000.0
United States,USA,Household final consumption expenditure per capita (constant 2005 US$),NE.CON.PRVT.PC.KD,2010,29932.649078903
United States,USA,Household final consumption expenditure per capita growth (annual %),NE.CON.PRVT.PC.KD.ZG,2010,1.07437405573505
United States,USA,"Household final consumption expenditure, etc. (% of GDP)",NE.CON.PETC.ZS,2010,68.1764928057121
United States,USA,"Household final consumption expenditure, etc. (annual % growth)",NE.CON.PETC.KD.ZG,2010,1.96472169280158
United States,USA,"Household final consumption expenditure, etc. (constant 2005 US$)",NE.CON.PETC.KD,2010,9251313655998.72
United States,USA,"Household final consumption expenditure, etc. (constant LCU)",NE.CON.PETC.KN,2010,10202184000000.0
United States,USA,"Household final consumption expenditure, etc. (current LCU)",NE.CON.PETC.CN,2010,10202184000000.0
United States,USA,"Household final consumption expenditure, etc. (current US$)",NE.CON.PETC.CD,2010,10202184000000.0
United States,USA,"Household final consumption expenditure, PPP (constant 2011 international $)",NE.CON.PRVT.PP.KD,2010,10452744504662.3
United States,USA,"Household final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,2010,10202191000000.0
United States,USA,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,2010,10.535434695
United States,USA,ICT goods imports (% total goods imports),TM.VAL.ICTG.ZS.UN,2010,14.242304904200001
United States,USA,"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,2010,22.378534784229497
United States,USA,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,2010,126065000000.0
United States,USA,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,2010,95.0
United States,USA,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,2010,92.0
United States,USA,Import value index (2000 = 100),TM.VAL.MRCH.XD.WD,2010,156.3713094576
United States,USA,Import volume index (2000 = 100),TM.QTY.MRCH.XD.WD,2010,123.3292327034
United States,USA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2010,15.8041513536285
United States,USA,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2010,12.7155953210745
United States,USA,"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,2010,2348260000000.0
United States,USA,Imports of goods and services (constant 2005 US$),NE.IMP.GNFS.KD,2010,2096811862504.08
United States,USA,Imports of goods and services (constant LCU),NE.IMP.GNFS.KN,2010,2364992000000.0
United States,USA,Imports of goods and services (current LCU),NE.IMP.GNFS.CN,2010,2364992000000.0
United States,USA,Imports of goods and services (current US$),NE.IMP.GNFS.CD,2010,2364992000000.0
United States,USA,"Imports of goods, services and primary income (BoP, current US$)",BM.GSR.TOTL.CD,2010,2855513000000.0
United States,USA,Improved sanitation facilities (% of population with access),SH.STA.ACSN,2010,99.9
United States,USA,"Improved sanitation facilities, rural (% of rural population with access)",SH.STA.ACSN.RU,2010,99.9
United States,USA,"Improved sanitation facilities, urban (% of urban population with access)",SH.STA.ACSN.UR,2010,100.0
United States,USA,Improved water source (% of population with access),SH.H2O.SAFE.ZS,2010,99.1
United States,USA,"Improved water source, rural (% of rural population with access)",SH.H2O.SAFE.RU.ZS,2010,97.6
United States,USA,"Improved water source, urban (% of urban population with access)",SH.H2O.SAFE.UR.ZS,2010,99.4
United States,USA,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,2010,4.2
United States,USA,Income share held by fourth 20%,SI.DST.04TH.20,2010,22.96
United States,USA,Income share held by highest 10%,SI.DST.10TH.10,2010,29.43
United States,USA,Income share held by highest 20%,SI.DST.05TH.20,2010,45.75
United States,USA,Income share held by lowest 10%,SI.DST.FRST.10,2010,1.62
United States,USA,Income share held by lowest 20%,SI.DST.FRST.20,2010,5.09
United States,USA,Income share held by second 20%,SI.DST.02ND.20,2010,10.49
United States,USA,Income share held by third 20%,SI.DST.03RD.20,2010,15.7
United States,USA,Industrial nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.IN.KT.CE,2010,24611.5
United States,USA,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,2010,20.3294435155691
United States,USA,"Industry, value added (annual % growth)",NV.IND.TOTL.KD.ZG,2010,2.63162284440095
United States,USA,"Industry, value added (constant 2005 US$)",NV.IND.TOTL.KD,2010,2624584300068.03
United States,USA,"Industry, value added (constant LCU)",NV.IND.TOTL.KN,2010,2838625000000.0
United States,USA,"Industry, value added (current LCU)",NV.IND.TOTL.CN,2010,2838625000000.0
United States,USA,"Industry, value added (current US$)",NV.IND.TOTL.CD,2010,2838625000000.0
United States,USA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2010,1.64004344238991
United States,USA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2010,1.22134939747505
United States,USA,Insurance and financial services (% of commercial service exports),TX.VAL.INSF.ZS.WT,2010,15.979375746054199
